filename,Site_Type,Site_Name,Site_Code,species_richness,Year,ACI_11k,ACI_24k,ADI,AEI,BI_11k,BI_24k,H,NDSI,NP_11k,NP_24k
KW3_SD14_20210106_082000-3,No_Lantana,Kutwahi,KW_3,5,2021,114.3877,301.6503,2.30258,0.001859,2.555099,2.319649,0.9748083,0.4767956,21,53
KW3_SD14_20210106_082000-4,No_Lantana,Kutwahi,KW_3,5,2021,115.4179,302.6736,2.302573,0.002797,2.892692,2.481859,0.9749818,0.5130787,19,57
KW3_SD14_20210106_082000-5,No_Lantana,Kutwahi,KW_3,5,2021,113.6222,300.6457,2.302582,0.001384,2.475909,2.260214,0.972121,0.2937236,23,57
KW3_SD14_20210106_082000-6,No_Lantana,Kutwahi,KW_3,5,2021,115.239,302.8373,2.30258,0.001903,2.124159,1.972257,0.9708914,0.4413556,22,58
KW3_SD14_20210107_050000-1,No_Lantana,Kutwahi,KW_3,0,2021,114.8708,304.1119,2.302585,0.000323,0.9081352,0.6159142,0.9814961,0.6441549,24,63
KW3_SD14_20210107_050000-2,No_Lantana,Kutwahi,KW_3,0,2021,113.5257,300.8619,2.302585,0.000308,0.9586272,0.6736915,0.9817395,0.6455025,27,60
KW3_SD14_20210107_050000-3,No_Lantana,Kutwahi,KW_3,0,2021,113.7405,303.2661,2.302585,0.000252,0.9630413,0.6944639,0.9817714,0.6436857,27,59
KW3_SD14_20210107_050000-4,No_Lantana,Kutwahi,KW_3,0,2021,113.4199,301.3543,2.302585,0.000241,0.8699712,0.6440488,0.9818852,0.6458368,28,66
KW3_SD14_20210107_050000-5,No_Lantana,Kutwahi,KW_3,0,2021,113.5956,301.7206,2.302585,0.000335,0.8424363,0.7609501,0.9817646,0.6405703,27,60
KW3_SD14_20210107_050000-6,No_Lantana,Kutwahi,KW_3,0,2021,113.7395,301.8677,2.302585,0.000366,1.059922,0.6552387,0.9814477,0.6532879,29,70
KW3_SD14_20210107_051500-1,No_Lantana,Kutwahi,KW_3,0,2021,114.3281,303.491,2.302575,0.002354,0.9883383,0.6542886,0.9715025,0.4916164,27,67
KW3_SD14_20210107_051500-2,No_Lantana,Kutwahi,KW_3,0,2021,112.4564,299.7183,2.302584,0.000756,0.8633663,0.7678034,0.9763835,0.5893694,26,63
KW3_SD14_20210107_051500-3,No_Lantana,Kutwahi,KW_3,0,2021,113.2157,301.9515,2.302576,0.002346,0.8188395,0.6906289,0.9769796,0.6112952,25,65
KW3_SD14_20210107_051500-4,No_Lantana,Kutwahi,KW_3,0,2021,113.7666,300.3642,2.302571,0.002823,1.037177,0.6667077,0.9774807,0.5879836,28,63
KW3_SD14_20210107_051500-5,No_Lantana,Kutwahi,KW_3,0,2021,115.875,309.2185,2.302582,0.001314,0.84208,0.6626101,0.9761934,0.621174,27,57
KW3_SD14_20210107_051500-6,No_Lantana,Kutwahi,KW_3,0,2021,114.0148,302.803,2.302583,0.001217,0.7745331,0.7060876,0.9773753,0.5889026,24,59
KW3_SD14_20210107_061000-1,No_Lantana,Kutwahi,KW_3,1,2021,113.6361,305.6793,2.302584,0.000837,0.806246,0.7161104,0.9797663,0.6032803,27,59
KW3_SD14_20210107_061000-2,No_Lantana,Kutwahi,KW_3,1,2021,127.4402,343.3229,2.302549,0.004598,5.865486,2.309775,0.9775803,0.8028502,27,63
KW3_SD14_20210107_061000-3,No_Lantana,Kutwahi,KW_3,1,2021,113.8821,303.7571,2.302585,0.000262,0.8612488,0.7710996,0.9808932,0.5894263,21,57
KW3_SD14_20210107_061000-4,No_Lantana,Kutwahi,KW_3,1,2021,114.1456,303.7021,2.302585,0.000548,0.9349226,0.8131592,0.9789233,0.3020543,23,64
KW3_SD14_20210107_061000-5,No_Lantana,Kutwahi,KW_3,1,2021,113.1731,302.7946,2.302585,0.000322,1.217208,0.7144656,0.980443,0.5926388,23,62
KW3_SD14_20210107_061000-6,No_Lantana,Kutwahi,KW_3,1,2021,113.2282,301.171,2.302585,0.000556,0.9754391,0.6930153,0.9808578,0.5747415,27,58
KW3_SD14_20210107_062000-1,No_Lantana,Kutwahi,KW_3,2,2021,117.8416,309.0148,1.793945,0.536346,6.743758,5.348309,0.806556,-0.1716019,16,48
KW3_SD14_20210107_062000-2,No_Lantana,Kutwahi,KW_3,2,2021,117.6669,308.22,1.693444,0.581497,6.577146,5.245676,0.8056163,-0.2504498,13,43
KW3_SD14_20210107_062000-3,No_Lantana,Kutwahi,KW_3,2,2021,118.1057,308.3132,1.848278,0.504296,6.09442,4.917769,0.8272006,-0.230223,17,51
KW3_SD14_20210107_062000-4,No_Lantana,Kutwahi,KW_3,2,2021,116.277,306.6365,1.815822,0.528443,6.631123,5.303214,0.8105756,-0.1792186,15,44
KW3_SD14_20210107_062000-5,No_Lantana,Kutwahi,KW_3,2,2021,114.9263,305.5313,1.725786,0.565596,5.068203,4.270396,0.8621913,-0.3255493,16,47
KW3_SD14_20210107_062000-6,No_Lantana,Kutwahi,KW_3,2,2021,117.207,307.393,1.823369,0.515932,6.527096,5.098117,0.8167846,-0.2595075,16,49
KW3_SD14_20210107_063000-1,No_Lantana,Kutwahi,KW_3,4,2021,113.0936,302.2216,2.302582,0.001368,0.9999183,0.906311,0.978747,0.6069092,25,65
KW3_SD14_20210107_063000-2,No_Lantana,Kutwahi,KW_3,4,2021,113.6065,300.1609,2.302585,5.00E-04,0.9294303,0.7008188,0.9806384,0.606284,24,53
KW3_SD14_20210107_063000-3,No_Lantana,Kutwahi,KW_3,3,2021,115.4698,304.2863,2.302584,0.000883,1.1543,0.8791495,0.9795932,0.6355349,22,58
KW3_SD14_20210107_063000-4,No_Lantana,Kutwahi,KW_3,1,2021,113.7482,299.515,2.302582,0.001246,0.8837921,0.7789154,0.9784523,0.6023195,25,58
KW3_SD14_20210107_063000-5,No_Lantana,Kutwahi,KW_3,1,2021,113.089,301.04,2.302558,0.003872,1.026345,0.7527548,0.9782056,0.5874066,25,59
KW3_SD14_20210107_063000-6,No_Lantana,Kutwahi,KW_3,1,2021,116.5897,305.6282,2.30258,0.001713,0.9281045,0.7757985,0.977093,0.5864892,26,59
KW3_SD14_20210107_065000-1,No_Lantana,Kutwahi,KW_3,2,2021,115.4856,305.7803,2.302566,0.003498,3.624402,3.1179,0.9775591,0.817332,17,50
KW3_SD14_20210107_065000-2,No_Lantana,Kutwahi,KW_3,2,2021,113.7459,300.2719,2.302557,0.00417,3.657915,2.989449,0.9771278,0.8356707,17,53
KW3_SD14_20210107_065000-3,No_Lantana,Kutwahi,KW_3,3,2021,113.4104,300.1973,2.302278,0.013974,6.24752,5.224347,0.9635781,0.9049873,14,44
KW3_SD14_20210107_065000-4,No_Lantana,Kutwahi,KW_3,1,2021,115.0502,302.3242,2.297859,0.054895,6.606273,5.695021,0.9496446,0.9522463,16,48
KW3_SD14_20210107_065000-5,No_Lantana,Kutwahi,KW_3,1,2021,115.3591,305.7304,2.302008,0.019041,6.077754,5.053605,0.9542457,0.9625341,21,57
KW3_SD14_20210107_065000-6,No_Lantana,Kutwahi,KW_3,3,2021,115.8876,303.9336,2.299931,0.040701,6.245575,5.561954,0.9505228,0.9585909,19,53
KW3_SD14_20210107_071500-1,No_Lantana,Kutwahi,KW_3,4,2021,114.865,303.0157,2.302321,0.012915,3.595336,3.435991,0.9614433,0.8615153,22,56
KW3_SD14_20210107_071500-2,No_Lantana,Kutwahi,KW_3,4,2021,114.6214,301.8225,2.302469,0.008702,4.043438,3.739834,0.9681322,0.7920957,22,57
KW3_SD14_20210107_071500-3,No_Lantana,Kutwahi,KW_3,3,2021,113.7157,301.6555,2.302384,0.011313,4.303295,3.768831,0.9738855,0.7517866,21,60
KW3_SD14_20210107_071500-4,No_Lantana,Kutwahi,KW_3,3,2021,114.6769,302.3287,2.302572,0.002871,3.874255,3.632845,0.9767272,0.604933,22,59
KW3_SD14_20210107_071500-5,No_Lantana,Kutwahi,KW_3,3,2021,113.7315,304.2581,2.302539,0.005354,5.240761,4.633786,0.9703503,0.7294852,19,49
KW3_SD14_20210107_071500-6,No_Lantana,Kutwahi,KW_3,3,2021,115.1062,306.2222,2.302539,0.00539,4.761683,3.923891,0.9731691,0.7475984,21,58
KW3_SD14_20210107_072500-1,No_Lantana,Kutwahi,KW_3,1,2021,116.7594,309.426,2.138202,0.307137,9.954508,5.563707,0.8718622,0.1932332,20,50
KW3_SD14_20210107_072500-2,No_Lantana,Kutwahi,KW_3,1,2021,116.2267,309.1168,2.121789,0.32596,11.04503,6.952958,0.8859447,0.01472679,19,50
KW3_SD14_20210107_072500-3,No_Lantana,Kutwahi,KW_3,3,2021,114.1994,305.5171,2.091642,0.358206,9.223033,7.466289,0.8958606,-0.1434168,17,50
KW3_SD14_20210107_072500-4,No_Lantana,Kutwahi,KW_3,3,2021,116.8447,310.0706,2.113263,0.320974,10.76782,7.112628,0.8788233,0.2032077,19,52
KW3_SD14_20210107_072500-5,No_Lantana,Kutwahi,KW_3,3,2021,117.412,306.937,2.124606,0.329443,11.15803,7.849669,0.9047361,0.4111174,19,54
KW3_SD14_20210107_072500-6,No_Lantana,Kutwahi,KW_3,4,2021,118.8071,310.8802,1.958599,0.445528,9.98366,8.359918,0.8729883,0.2899233,22,52
KW3_SD14_20210108_063000-1,No_Lantana,Kutwahi,KW_3,1,2021,113.8603,304.787,2.302585,0.000484,0.9090627,0.6963357,0.9794024,0.5813066,22,53
KW3_SD14_20210108_063000-2,No_Lantana,Kutwahi,KW_3,2,2021,113.3055,300.7299,2.302585,0.000357,0.9687191,0.7536211,0.9804691,0.5876886,26,60
KW3_SD14_20210108_063000-3,No_Lantana,Kutwahi,KW_3,2,2021,113.7116,303.7343,2.302582,0.001329,1.209182,0.9483147,0.9801485,0.5828962,27,61
KW3_SD14_20210108_063000-4,No_Lantana,Kutwahi,KW_3,2,2021,113.7598,301.5703,2.302576,0.002203,1.487395,1.386825,0.9801432,0.6606116,24,57
KW3_SD14_20210108_063000-5,No_Lantana,Kutwahi,KW_3,2,2021,113.6234,302.7664,2.302582,0.001357,1.399955,1.118367,0.979981,0.6068097,22,56
KW3_SD14_20210108_063000-6,No_Lantana,Kutwahi,KW_3,1,2021,113.4285,301.0372,2.302585,0.000233,1.126683,0.7077161,0.9798825,0.5445812,24,56
KW3_SD14_20210108_064500-1,No_Lantana,Kutwahi,KW_3,2,2021,113.7138,304.1741,2.302572,0.002739,1.151035,0.9134115,0.9807054,0.4876009,22,61
KW3_SD14_20210108_064500-2,No_Lantana,Kutwahi,KW_3,2,2021,113.8688,304.6308,2.302585,0.000239,1.305738,1.004198,0.9808708,0.6246531,23,59
KW3_SD14_20210108_064500-3,No_Lantana,Kutwahi,KW_3,2,2021,113.9116,303.1687,2.302568,0.003112,2.334339,2.064118,0.9801452,0.6421953,23,58
KW3_SD14_20210108_064500-4,No_Lantana,Kutwahi,KW_3,4,2021,114.3162,304.9593,2.302545,0.005042,2.877371,2.601711,0.9796071,0.6314842,19,54
KW3_SD14_20210108_064500-5,No_Lantana,Kutwahi,KW_3,4,2021,115.9457,307.7106,2.3025,0.007323,3.843482,3.629101,0.9750312,0.7804464,20,59
KW3_SD14_20210108_064500-6,No_Lantana,Kutwahi,KW_3,4,2021,114.7472,303.1826,2.302579,0.00196,3.324208,3.170116,0.9785176,0.6662635,22,61
KW3_SD14_20210108_065500-1,No_Lantana,Kutwahi,KW_3,4,2021,117.082,306.7295,2.302435,0.00955,5.468602,5.048368,0.9748467,0.8680415,19,51
KW3_SD14_20210108_065500-2,No_Lantana,Kutwahi,KW_3,4,2021,114.8381,302.1984,2.302563,0.003699,2.668502,2.458283,0.9787353,0.6933871,21,56
KW3_SD14_20210108_065500-3,No_Lantana,Kutwahi,KW_3,4,2021,118.4879,313.2023,2.302561,0.003911,3.965282,3.691372,0.9741602,0.8354769,16,48
KW3_SD14_20210108_065500-4,No_Lantana,Kutwahi,KW_3,4,2021,116.2498,304.9029,2.302571,0.003034,4.900878,4.748615,0.9719214,0.8077933,19,52
KW3_SD14_20210108_065500-5,No_Lantana,Kutwahi,KW_3,5,2021,115.6506,305.7722,2.302529,0.006027,4.540212,4.138052,0.9666654,0.6918175,21,52
KW3_SD14_20210108_065500-6,No_Lantana,Kutwahi,KW_3,5,2021,114.12,302.818,2.302502,0.007184,5.095525,4.69541,0.9443585,0.5343635,19,52
KW3_SD14_20210108_072000-1,No_Lantana,Kutwahi,KW_3,3,2021,114.6959,304.9579,2.302582,0.001317,2.443257,2.200091,0.9768702,0.2248279,21,53
KW3_SD14_20210108_072000-2,No_Lantana,Kutwahi,KW_3,4,2021,114.7748,302.9099,2.302585,0.000584,1.807983,1.325976,0.9797126,0.5792363,21,54
KW3_SD14_20210108_072000-3,No_Lantana,Kutwahi,KW_3,6,2021,115.0527,303.8243,2.302583,0.001114,2.050619,1.712583,0.9805167,0.5939105,25,58
KW3_SD14_20210108_072000-4,No_Lantana,Kutwahi,KW_3,6,2021,114.536,300.7479,2.302585,0.000452,2.120964,1.648743,0.9786661,0.6517255,22,56
KW3_SD14_20210108_072000-5,No_Lantana,Kutwahi,KW_3,5,2021,115.4809,303.9761,2.302585,0.000416,2.343787,2.108104,0.9798069,0.5916785,18,47
KW3_SD14_20210108_072000-6,No_Lantana,Kutwahi,KW_3,5,2021,115.197,302.7534,2.302583,0.001096,2.523009,2.058161,0.9795359,0.7026159,19,51
KW3_SD14_20210108_073500-1,No_Lantana,Kutwahi,KW_3,3,2021,115.2558,302.369,2.30156,0.024174,7.922782,6.199389,0.9597362,0.8189706,23,62
KW3_SD14_20210108_073500-2,No_Lantana,Kutwahi,KW_3,5,2021,114.579,301.4811,2.302459,0.008321,7.555371,6.488445,0.9649719,0.8430304,14,47
KW3_SD14_20210108_073500-3,No_Lantana,Kutwahi,KW_3,6,2021,116.4235,307.1493,2.301358,0.026935,8.127448,7.067691,0.9499339,0.8890255,19,55
KW3_SD14_20210108_073500-4,No_Lantana,Kutwahi,KW_3,7,2021,115.4892,303.1829,2.302243,0.013869,7.518441,6.702683,0.9633259,0.7717637,20,54
KW3_SD14_20210108_073500-5,No_Lantana,Kutwahi,KW_3,7,2021,116.6487,305.0717,2.302373,0.011143,5.395717,5.271626,0.974799,0.8384052,16,55
KW3_SD14_20210108_073500-6,No_Lantana,Kutwahi,KW_3,6,2021,117.6054,305.5567,2.302554,0.004249,5.021803,4.66844,0.9765335,0.8538943,17,54
KW3_SD14_20210108_081000-1,No_Lantana,Kutwahi,KW_3,5,2021,113.7633,305.3269,2.302525,0.006107,5.352575,4.007544,0.970526,0.7544168,20,54
KW3_SD14_20210108_081000-2,No_Lantana,Kutwahi,KW_3,4,2021,113.6081,300.8149,2.301293,0.028653,5.751657,4.800974,0.9571321,0.7756812,21,53
KW3_SD14_20210108_081000-3,No_Lantana,Kutwahi,KW_3,6,2021,115.4595,303.4161,2.302444,0.009256,6.960173,5.229348,0.9673955,0.8266801,20,57
KW3_SD14_20210108_081000-4,No_Lantana,Kutwahi,KW_3,7,2021,113.26,299.5723,2.302522,0.006212,6.969352,3.685441,0.9687833,0.7831672,20,56
KW3_SD14_20210108_081000-5,No_Lantana,Kutwahi,KW_3,6,2021,114.7175,302.5088,2.302564,0.003628,5.297783,4.33116,0.9724149,0.7807089,22,57
KW3_SD14_20210108_081000-6,No_Lantana,Kutwahi,KW_3,7,2021,113.3663,299.9657,2.302555,0.004299,5.52093,4.186945,0.9739593,0.7650234,19,52
KW3_SD14_20210109_050500-1,No_Lantana,Kutwahi,KW_3,0,2021,114.0505,304.146,2.302585,0.000327,1.152413,1.007409,0.9804336,0.6218996,24,59
KW3_SD14_20210109_050500-2,No_Lantana,Kutwahi,KW_3,0,2021,114.2344,303.5135,2.302584,0.000682,1.143404,0.9550753,0.9796764,0.6690563,25,63
KW3_SD14_20210109_050500-3,No_Lantana,Kutwahi,KW_3,0,2021,113.3002,303.1986,2.302584,0.000678,0.9966325,0.804329,0.9794325,0.6620508,20,53
KW3_SD14_20210109_050500-4,No_Lantana,Kutwahi,KW_3,0,2021,114.009,304.3637,2.302584,0.000686,0.9269234,0.7362624,0.9798724,0.6574003,19,55
KW3_SD14_20210109_050500-5,No_Lantana,Kutwahi,KW_3,0,2021,113.6648,302.558,2.302585,0.000379,0.9602935,0.8639482,0.9809718,0.6555567,25,61
KW3_SD14_20210109_050500-6,No_Lantana,Kutwahi,KW_3,0,2021,113.1766,300.6694,2.302585,0.000428,1.090118,0.8515126,0.9810823,0.6596716,23,54
KW3_SD14_20210109_052000-1,No_Lantana,Kutwahi,KW_3,0,2021,114.9906,305.5427,2.302575,0.002369,1.133357,0.9331222,0.9730669,0.6575634,21,55
KW3_SD14_20210109_052000-2,No_Lantana,Kutwahi,KW_3,0,2021,114.8826,305.1018,2.302576,0.002319,1.005685,0.8511047,0.9713723,0.6733839,22,53
KW3_SD14_20210109_052000-3,No_Lantana,Kutwahi,KW_3,0,2021,113.6886,304.5122,2.302577,0.002136,1.079483,0.653451,0.97342,0.6620653,21,54
KW3_SD14_20210109_052000-4,No_Lantana,Kutwahi,KW_3,0,2021,114.6175,304.7499,2.302582,0.001473,0.9059973,0.711922,0.9763391,0.6613626,25,60
KW3_SD14_20210109_052000-5,No_Lantana,Kutwahi,KW_3,0,2021,113.6488,303.1954,2.302583,0.001006,0.9836886,0.8934692,0.9786302,0.6651469,25,57
KW3_SD14_20210109_052000-6,No_Lantana,Kutwahi,KW_3,0,2021,116.9819,310.1706,2.302584,0.000664,1.453308,1.114549,0.9802326,0.677248,20,52
KW3_SD14_20210109_063000-1,No_Lantana,Kutwahi,KW_3,3,2021,113.7782,304.4761,2.302584,0.000884,1.208677,0.9908234,0.9789163,0.399992,24,56
KW3_SD14_20210109_063000-2,No_Lantana,Kutwahi,KW_3,3,2021,114.9151,306.251,2.30258,0.001626,1.437998,1.004957,0.9789962,0.4652665,22,57
KW3_SD14_20210109_063000-3,No_Lantana,Kutwahi,KW_3,2,2021,113.7305,303.833,2.302585,0.000393,0.8772093,0.7742164,0.9793763,0.5480244,23,62
KW3_SD14_20210109_063000-4,No_Lantana,Kutwahi,KW_3,2,2021,113.7488,301.5516,2.302585,0.000392,0.8522653,0.7319688,0.9803102,0.6221153,26,60
KW3_SD14_20210109_063000-5,No_Lantana,Kutwahi,KW_3,3,2021,114.8567,306.2858,2.302581,0.001469,2.00675,1.860931,0.9791572,0.3388183,26,59
KW3_SD14_20210109_063000-6,No_Lantana,Kutwahi,KW_3,3,2021,114.9005,304.1375,2.302583,0.001026,1.42256,1.307728,0.9795247,0.2855744,24,63
KW3_SD14_20210109_070000-1,No_Lantana,Kutwahi,KW_3,2,2021,114.3711,303.4559,2.302585,0.000329,2.180083,1.849151,0.9802832,0.7049315,23,59
KW3_SD14_20210109_070000-2,No_Lantana,Kutwahi,KW_3,4,2021,114.3791,303.5207,2.302581,0.001676,2.85131,2.760429,0.9805429,0.7569049,20,58
KW3_SD14_20210109_070000-3,No_Lantana,Kutwahi,KW_3,4,2021,114.3755,305.5523,2.302583,0.001203,2.499545,2.246495,0.9804065,0.7163877,23,57
KW3_SD14_20210109_070000-4,No_Lantana,Kutwahi,KW_3,4,2021,115.4308,304.6699,2.302584,0.000901,2.349955,2.238819,0.9806154,0.7651919,18,54
KW3_SD14_20210109_070000-5,No_Lantana,Kutwahi,KW_3,3,2021,116.465,308.493,2.302582,0.001238,2.945207,2.628881,0.9787783,0.8104203,19,53
KW3_SD14_20210109_070000-6,No_Lantana,Kutwahi,KW_3,3,2021,115.4512,302.791,2.302582,0.001454,2.308373,2.17717,0.9809591,0.7291927,19,54
KW3_SD14_20210109_081500-1,No_Lantana,Kutwahi,KW_3,5,2021,115.9223,304.618,2.302565,0.003488,4.267878,3.645592,0.9731652,0.795686,17,50
KW3_SD14_20210109_081500-2,No_Lantana,Kutwahi,KW_3,5,2021,116.7649,305.0722,2.302583,0.001164,4.806363,4.163807,0.9737668,0.8383734,20,54
KW3_SD14_20210109_081500-3,No_Lantana,Kutwahi,KW_3,6,2021,116.489,305.5339,2.298469,0.048861,7.571281,6.590546,0.9620004,0.7948644,20,60
KW3_SD14_20210109_081500-4,No_Lantana,Kutwahi,KW_3,5,2021,118.2091,310.2924,2.297272,0.055338,7.106789,6.415912,0.9579737,0.6703694,15,44
KW3_SD14_20210109_081500-5,No_Lantana,Kutwahi,KW_3,6,2021,114.9157,304.1471,2.292904,0.079022,6.311722,5.32496,0.9561232,0.7513854,16,52
KW3_SD14_20210109_081500-6,No_Lantana,Kutwahi,KW_3,6,2021,115.2988,304.6597,2.297106,0.05881,6.590355,5.053698,0.9540365,0.7482001,21,50
KW3_SD14_20210110_063000-1,No_Lantana,Kutwahi,KW_3,1,2021,113.4359,302.2708,2.302585,0.000387,0.9740223,0.8178891,0.9806263,0.622803,28,65
KW3_SD14_20210110_063000-2,No_Lantana,Kutwahi,KW_3,1,2021,114.1818,302.9261,2.302583,0.001057,1.007756,0.8113614,0.9807619,0.5538068,23,59
KW3_SD14_20210110_063000-3,No_Lantana,Kutwahi,KW_3,2,2021,115.2037,307.6919,2.302585,0.000583,1.290691,0.9227014,0.9809475,0.5247556,21,58
KW3_SD14_20210110_063000-4,No_Lantana,Kutwahi,KW_3,3,2021,113.5388,299.9649,2.302585,0.00031,0.880756,0.7773827,0.9808012,0.5894854,23,53
KW3_SD14_20210110_063000-5,No_Lantana,Kutwahi,KW_3,3,2021,113.323,302.0877,2.302548,0.004716,2.182432,1.855887,0.9779368,0.7137802,22,61
KW3_SD14_20210110_063000-6,No_Lantana,Kutwahi,KW_3,4,2021,113.4519,300.3725,2.30257,0.003073,1.473813,1.373334,0.980606,0.6557173,24,59
KW3_SD14_20210110_065000-1,No_Lantana,Kutwahi,KW_3,3,2021,114.0958,302.1651,2.302585,0.000508,1.462038,1.205903,0.9793992,0.6385253,23,58
KW3_SD14_20210110_065000-2,No_Lantana,Kutwahi,KW_3,5,2021,114.6812,302.1793,2.302585,0.000514,1.307153,1.196809,0.9801022,0.6359592,22,59
KW3_SD14_20210110_065000-3,No_Lantana,Kutwahi,KW_3,5,2021,114.4771,303.623,2.302585,0.000497,1.51457,1.342935,0.9804312,0.6135506,18,56
KW3_SD14_20210110_065000-4,No_Lantana,Kutwahi,KW_3,5,2021,113.7574,301.0701,2.302585,0.000285,1.499889,1.224976,0.9810014,0.6281153,20,56
KW3_SD14_20210110_065000-5,No_Lantana,Kutwahi,KW_3,5,2021,114.4225,303.7031,2.302585,0.000414,1.258583,1.0094,0.9801741,0.5932041,26,63
KW3_SD14_20210110_065000-6,No_Lantana,Kutwahi,KW_3,5,2021,112.9555,298.6193,2.302584,0.00068,1.410353,1.252814,0.9804778,0.6297504,24,64
KW3_SD14_20210110_070500-1,No_Lantana,Kutwahi,KW_3,4,2021,115.2936,304.2159,2.302584,0.000846,3.14261,2.606392,0.9793582,0.6412297,21,53
KW3_SD14_20210110_070500-2,No_Lantana,Kutwahi,KW_3,4,2021,117.6068,306.4268,2.3025,0.007054,4.661759,3.666936,0.9766546,0.8297521,21,58
KW3_SD14_20210110_070500-3,No_Lantana,Kutwahi,KW_3,5,2021,116.8254,305.7934,2.302583,0.001223,4.084063,3.27185,0.9780974,0.7854722,24,59
KW3_SD14_20210110_070500-4,No_Lantana,Kutwahi,KW_3,6,2021,116.087,303.8927,2.302576,0.002439,4.466444,3.45245,0.977623,0.766752,19,54
KW3_SD14_20210110_070500-5,No_Lantana,Kutwahi,KW_3,6,2021,118.2287,307.4366,2.302573,0.002798,3.96939,3.460071,0.9774934,0.7042196,25,59
KW3_SD14_20210110_070500-6,No_Lantana,Kutwahi,KW_3,6,2021,118.1372,305.7471,2.302569,0.003042,5.044844,4.088376,0.9768706,0.7355823,26,62
KW4_SD36_20201209_051500-1,No_Lantana,Kutwahi,KW_4,0,2021,113.6885,300.6138,2.302585,0.000179,0.7816267,0.6050012,0.982292,0.6501972,24,54
KW4_SD36_20201209_051500-2,No_Lantana,Kutwahi,KW_4,0,2021,113.5461,300.5561,2.302585,0.000481,0.6682296,0.4905802,0.9825911,0.654531,25,60
KW4_SD36_20201209_051500-3,No_Lantana,Kutwahi,KW_4,0,2021,113.7818,305.7098,2.302518,0.005851,0.6271217,0.4563631,0.9790878,0.5251956,22,59
KW4_SD36_20201209_051500-4,No_Lantana,Kutwahi,KW_4,0,2021,113.8874,301.5692,2.302582,0.00121,0.639675,0.4858447,0.9810957,0.5997434,28,62
KW4_SD36_20201209_051500-5,No_Lantana,Kutwahi,KW_4,0,2021,113.7632,300.3536,2.302579,0.001804,0.7488056,0.5790119,0.98015,0.6004445,27,61
KW4_SD36_20201209_051500-6,No_Lantana,Kutwahi,KW_4,0,2021,113.8208,301.3716,2.302568,0.0028,0.7263923,0.5421533,0.9805702,0.5815046,24,62
KW4_SD36_20201209_054500-1,No_Lantana,Kutwahi,KW_4,1,2021,113.6555,300.0563,2.302585,0.000266,0.7714056,0.659397,0.9816437,0.5267609,26,61
KW4_SD36_20201209_054500-2,No_Lantana,Kutwahi,KW_4,3,2021,114.0688,301.484,2.302418,0.009541,0.8771375,0.7404441,0.9812614,0.5134334,27,58
KW4_SD36_20201209_054500-3,No_Lantana,Kutwahi,KW_4,4,2021,114.1203,300.0071,2.302558,0.003919,1.421807,1.277953,0.9805878,0.6001684,25,56
KW4_SD36_20201209_054500-4,No_Lantana,Kutwahi,KW_4,3,2021,114.1336,301.3288,2.30258,0.001695,1.191748,0.8529807,0.9814119,0.5922105,25,52
KW4_SD36_20201209_054500-5,No_Lantana,Kutwahi,KW_4,4,2021,114.5792,300.8541,2.299851,0.038416,1.732094,1.54558,0.976779,0.6516668,23,57
KW4_SD36_20201209_054500-6,No_Lantana,Kutwahi,KW_4,4,2021,114.447,300.6514,2.302462,0.008491,2.145429,1.973418,0.9805236,0.664757,18,46
KW4_SD36_20201209_061500-1,No_Lantana,Kutwahi,KW_4,2,2021,114.1146,300.7946,2.302521,0.006225,1.534915,1.294065,0.9764324,0.121582,23,62
KW4_SD36_20201209_061500-2,No_Lantana,Kutwahi,KW_4,3,2021,113.9917,299.9269,2.302532,0.005241,2.132537,1.371438,0.9806163,0.4982987,25,55
KW4_SD36_20201209_061500-3,No_Lantana,Kutwahi,KW_4,2,2021,113.977,300.6618,2.302581,0.001513,0.9846193,0.7950908,0.9809816,0.5456124,25,60
KW4_SD36_20201209_061500-4,No_Lantana,Kutwahi,KW_4,3,2021,114.0136,300.9891,2.302584,0.000899,1.109943,0.9447818,0.9813755,0.5826586,24,59
KW4_SD36_20201209_061500-5,No_Lantana,Kutwahi,KW_4,3,2021,113.7304,299.2886,2.302585,0.000417,1.261607,1.115508,0.9804808,0.5870109,22,60
KW4_SD36_20201209_061500-6,No_Lantana,Kutwahi,KW_4,3,2021,113.5134,300.6266,2.302574,0.002468,0.9209604,0.8259036,0.9818059,0.5336993,25,57
KW4_SD36_20201209_063500-1,No_Lantana,Kutwahi,KW_4,2,2021,113.6339,299.9335,2.302585,0.00023,1.448498,1.329645,0.9813821,0.599012,24,58
KW4_SD36_20201209_063500-2,No_Lantana,Kutwahi,KW_4,3,2021,114.9321,301.8277,2.302582,0.001473,2.908929,2.647605,0.9810676,0.7089369,23,58
KW4_SD36_20201209_063500-3,No_Lantana,Kutwahi,KW_4,4,2021,115.5988,302.602,2.302582,0.001434,2.11638,2.004855,0.9814005,0.6117048,21,57
KW4_SD36_20201209_063500-4,No_Lantana,Kutwahi,KW_4,4,2021,115.267,302.1339,2.302558,0.004157,3.164863,2.799734,0.9798173,0.6954826,23,58
KW4_SD36_20201209_063500-5,No_Lantana,Kutwahi,KW_4,5,2021,114.8868,300.8021,2.302584,0.000861,2.13806,1.832895,0.9800596,0.6111138,23,55
